"","AGE_CODE","REGION","B_LOCATION_DESCRIPTION","BAND_SIZE_CODE","BANDING_DATE","BANDING_DAY","BANDING_MONTH","BANDING_YEAR","BIRD_STATUS","FLYWAY_CODE","LAT_DECIMAL_DEGREES","LON_DECIMAL_DEGREES","SEX_CODE","STATE_CODE","STATE"
"99153",4,50,"5 mi W from Princeton(Woodcock Site 07 (T36N R27W S34NE)) Mille Lacs County   (Bandit ID: MLWOSI07)","3","5/21/2019",21,5,2019,3,2,45.58333,-93.75,"U",27,"MN"
"99154",4,50,"5 mi W from Princeton(Woodcock Site 07 (T36N R27W S34NE)) Mille Lacs County   (Bandit ID: MLWOSI07)","3","5/21/2019",21,5,2019,3,2,45.58333,-93.75,"U",27,"MN"
"99155",4,50,"5 mi W from Princeton(Woodcock Site 07 (T36N R27W S34NE)) Mille Lacs County   (Bandit ID: MLWOSI07)","3","5/21/2019",21,5,2019,3,2,45.58333,-93.75,"U",27,"MN"
"99156",4,50,"5 mi W from Princeton(Woodcock Site 07 (T36N R27W S34NE)) Mille Lacs County   (Bandit ID: MLWOSI07)","3","5/21/2019",21,5,2019,3,2,45.58333,-93.75,"U",27,"MN"
"99157",4,50,"5 mi W from Princeton(Woodcock Site 07 (T36N R27W S34NE)) Mille Lacs County   (Bandit ID: MLWOSI07)","3","5/21/2019",21,5,2019,3,2,45.58333,-93.75,"U",27,"MN"
"99158",4,50,"5 mi W from Princeton(Woodcock Site 07 (T36N R27W S34NE)) Mille Lacs County   (Bandit ID: MLWOSI07)","3","5/21/2019",21,5,2019,3,2,45.58333,-93.75,"U",27,"MN"
"99159",4,50,"5 mi W from Princeton(Woodcock Site 07 (T36N R27W S34NE)) Mille Lacs County   (Bandit ID: MLWOSI07)","3","5/21/2019",21,5,2019,3,2,45.58333,-93.75,"U",27,"MN"
"99160",4,50,"6 mi WNW from Isanti(AMWO Site 04 (T35 R24 S19) 6.0 WNW Isanti) Isanti County   (Bandit ID: ISWOSI04)","3","6/22/2019",22,6,2019,3,2,45.50833,-93.375,"U",27,"MN"
"99161",4,50,"13 mi N from Milaca(AMWO Site 01 (T40N R27W 23) 13 N Milaca Mille Lacs Co MN) Mille Lacs County   (Bandit ID: MLWOSI01)","3","5/16/2019",16,5,2019,3,2,45.91667,-93.75,"U",27,"MN"
"99162",4,50,"13 mi N from Milaca(AMWO Site 01 (T40N R27W 23) 13 N Milaca Mille Lacs Co MN) Mille Lacs County   (Bandit ID: MLWOSI01)","3","5/16/2019",16,5,2019,3,2,45.91667,-93.75,"U",27,"MN"
"99163",4,50,"13 mi N from Milaca(AMWO Site 01 (T40N R27W 23) 13 N Milaca Mille Lacs Co MN) Mille Lacs County   (Bandit ID: MLWOSI01)","3","5/16/2019",16,5,2019,3,2,45.91667,-93.75,"U",27,"MN"
"99164",4,50,"5 mi W from Princeton(Woodcock Site 07 (T36N R27W S34NE)) Mille Lacs County   (Bandit ID: MLWOSI07)","3","5/23/2019",23,5,2019,3,2,45.58333,-93.75,"U",27,"MN"
"99165",4,50,"5 mi W from Princeton(Woodcock Site 07 (T36N R27W S34NE)) Mille Lacs County   (Bandit ID: MLWOSI07)","3","5/23/2019",23,5,2019,3,2,45.58333,-93.75,"U",27,"MN"
"99166",4,50,"5 mi W from Princeton(Woodcock Site 07 (T36N R27W S34NE)) Mille Lacs County   (Bandit ID: MLWOSI07)","3","5/23/2019",23,5,2019,3,2,45.58333,-93.75,"U",27,"MN"
"99167",1,50,"5 mi W from Princeton(Woodcock Site 07 (T36N R27W S34NE)) Mille Lacs County   (Bandit ID: MLWOSI07)","3","5/23/2019",23,5,2019,3,2,45.58333,-93.75,"F",27,"MN"
"99168",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/16/2019",16,5,2019,3,2,47.19167,-93.225,"U",27,"MN"
"99169",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/16/2019",16,5,2019,3,2,47.19167,-93.225,"U",27,"MN"
"99170",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/16/2019",16,5,2019,3,2,47.19167,-93.225,"U",27,"MN"
"99171",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/21/2019",21,5,2019,3,2,47.19167,-93.225,"U",27,"MN"
"99172",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/21/2019",21,5,2019,3,2,47.19167,-93.225,"U",27,"MN"
"99173",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/25/2019",25,5,2019,3,2,47.19167,-93.225,"U",27,"MN"
"99174",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/25/2019",25,5,2019,3,2,47.19167,-93.225,"U",27,"MN"
"99175",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/25/2019",25,5,2019,3,2,47.19167,-93.225,"U",27,"MN"
"99176",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","6/1/2019",1,6,2019,3,2,47.19167,-93.225,"U",27,"MN"
"99177",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","6/13/2019",13,6,2019,3,2,47.19167,-93.225,"U",27,"MN"
"99178",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/23/2019",23,5,2019,3,2,47.19167,-93.225,"U",27,"MN"
"99179",0,50,"Duluth(Hawk Ridge Station) Saint Louis County   (Bandit ID: HRIDGE)","3","9/17/2020",17,9,2020,3,2,46.84167,-92.04167,"U",27,"MN"
"99180",4,50,"8 mi NW from Ogilvie(NA) Mille Lacs County   (Bandit ID: NFR20-1)","3","6/6/2020",6,6,2020,3,2,45.88278,-93.55806,"U",27,"MN"
"99181",4,50,"8 mi NW from Ogilvie(NA) Mille Lacs County   (Bandit ID: NFR20-1)","3","6/6/2020",6,6,2020,3,2,45.88278,-93.55806,"U",27,"MN"
"99182",4,50,"8 mi NW from Ogilvie(NA) Mille Lacs County   (Bandit ID: NFR20-1)","3","6/6/2020",6,6,2020,3,2,45.88278,-93.55806,"U",27,"MN"
"99183",4,50,"6 mi NW from Two Harbors(NA) Lake County   (Bandit ID: BPE20-1)","3","5/12/2020",12,5,2020,3,2,47.05833,-91.775,"U",27,"MN"
"99184",4,50,"6 mi NW from Two Harbors(NA) Lake County   (Bandit ID: BPE20-1)","3","5/12/2020",12,5,2020,3,2,47.05833,-91.775,"U",27,"MN"
"99185",4,50,"6 mi NW from Two Harbors(NA) Lake County   (Bandit ID: BPE20-1)","3","5/12/2020",12,5,2020,3,2,47.05833,-91.775,"U",27,"MN"
"99186",4,50,"6 mi NW from Two Harbors(NA) Lake County   (Bandit ID: BPE20-1)","3","5/12/2020",12,5,2020,3,2,47.05833,-91.775,"U",27,"MN"
"99187",4,50,"9 mi NE from Two Harbors(NA) Lake County   (Bandit ID: BPE20-2)","3","5/12/2020",12,5,2020,3,2,47.11444,-91.53,"U",27,"MN"
"99188",4,50,"4 mi W from Forest Lake(NA) Anoka County   (Bandit ID: BPE20-3)","3","5/19/2020",19,5,2020,3,2,45.27886,-93.06056,"U",27,"MN"
"99189",4,50,"4 mi W from Forest Lake(NA) Anoka County   (Bandit ID: BPE20-3)","3","5/19/2020",19,5,2020,3,2,45.27886,-93.06056,"U",27,"MN"
"99190",4,50,"4 mi W from Forest Lake(NA) Anoka County   (Bandit ID: BPE20-3)","3","5/19/2020",19,5,2020,3,2,45.27886,-93.06056,"U",27,"MN"
"99191",4,50,"4 mi W from Forest Lake(NA) Anoka County   (Bandit ID: BPE20-3)","3","5/19/2020",19,5,2020,3,2,45.27886,-93.06056,"U",27,"MN"
"99192",4,50,"6 mi N from Hermantown(NA) Saint Louis County   (Bandit ID: BPE20-4)","3","5/29/2020",29,5,2020,3,2,46.91222,-92.22806,"U",27,"MN"
"99193",4,50,"15 mi NNW from Two Harbors(NA) Saint Louis County   (Bandit ID: BPE20-5)","3","5/30/2020",30,5,2020,3,2,47.17778,-91.81083,"U",27,"MN"
"99194",4,50,"21 mi N from Finland(NA) Lake County   (Bandit ID: BPE20-6)","3","5/30/2020",30,5,2020,3,2,47.71806,-91.21167,"U",27,"MN"
"99195",4,50,"21 mi N from Finland(NA) Lake County   (Bandit ID: BPE20-6)","3","5/30/2020",30,5,2020,3,2,47.71806,-91.21167,"U",27,"MN"
"99196",4,50,"21 mi N from Finland(NA) Lake County   (Bandit ID: BPE20-6)","3","5/30/2020",30,5,2020,3,2,47.71806,-91.21167,"U",27,"MN"
"99197",4,50,"21 mi N from Finland(NA) Lake County   (Bandit ID: BPE20-6)","3","5/30/2020",30,5,2020,3,2,47.71806,-91.21167,"U",27,"MN"
"99198",4,50,"32 mi NNE from Two Harbors(NA) Lake County   (Bandit ID: BPE20-7)","3","6/6/2020",6,6,2020,3,2,47.47667,-91.53194,"U",27,"MN"
"99199",4,50,"32 mi NNE from Two Harbors(NA) Lake County   (Bandit ID: BPE20-7)","3","6/6/2020",6,6,2020,3,2,47.47667,-91.53194,"U",27,"MN"
"99200",4,50,"32 mi NNE from Two Harbors(NA) Lake County   (Bandit ID: BPE20-7)","3","6/6/2020",6,6,2020,3,2,47.47667,-91.53194,"U",27,"MN"
"99201",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: EJO20-1)","3","5/12/2020",12,5,2020,3,2,47.01556,-95.58778,"U",27,"MN"
"99202",1,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: EJO20-2)","3","5/12/2020",12,5,2020,3,2,47.01639,-95.58778,"F",27,"MN"
"99203",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: EJO20-1)","3","5/16/2020",16,5,2020,3,2,47.01556,-95.58778,"U",27,"MN"
"99204",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: EJO20-1)","3","5/16/2020",16,5,2020,3,2,47.01556,-95.58778,"U",27,"MN"
"99205",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: EJO20-1)","3","6/6/2020",6,6,2020,3,2,47.01556,-95.58778,"U",27,"MN"
"99206",4,50,"5 mi W from Princeton(NA) Mille Lacs County   (Bandit ID: TPE20-1)","3","5/11/2020",11,5,2020,3,2,45.56417,-93.68917,"U",27,"MN"
"99207",4,50,"5 mi W from Princeton(NA) Mille Lacs County   (Bandit ID: TPE20-1)","3","5/11/2020",11,5,2020,3,2,45.56417,-93.68917,"U",27,"MN"
"99208",4,50,"5 mi W from Princeton(NA) Mille Lacs County   (Bandit ID: TPE20-2)","3","5/11/2020",11,5,2020,3,2,45.56528,-93.68639,"U",27,"MN"
"99209",4,50,"5 mi W from Princeton(NA) Mille Lacs County   (Bandit ID: TPE20-2)","3","5/11/2020",11,5,2020,3,2,45.56528,-93.68639,"U",27,"MN"
"99210",4,50,"6 mi NW from Ogilvie(NA) Mille Lacs County   (Bandit ID: TPE20-3)","3","5/12/2020",12,5,2020,3,2,45.87083,-93.52806,"U",27,"MN"
"99211",4,50,"6 mi NW from Ogilvie(NA) Mille Lacs County   (Bandit ID: TPE20-4)","3","5/12/2020",12,5,2020,3,2,45.87278,-93.53056,"U",27,"MN"
"99212",4,50,"3 mi NW from Brook Park(NA) Pine County   (Bandit ID: TPE20-5)","3","5/27/2020",27,5,2020,3,2,45.96417,-93.13611,"U",27,"MN"
"99213",4,50,"3 mi NW from Brook Park(NA) Pine County   (Bandit ID: TPE20-5)","3","5/27/2020",27,5,2020,3,2,45.96417,-93.13611,"U",27,"MN"
"99214",4,50,"3 mi NW from Brook Park(NA) Pine County   (Bandit ID: TPE20-5)","3","5/27/2020",27,5,2020,3,2,45.96417,-93.13611,"U",27,"MN"
"99215",4,50,"3 mi NW from Brook Park(NA) Pine County   (Bandit ID: TPE20-5)","3","5/27/2020",27,5,2020,3,2,45.96417,-93.13611,"U",27,"MN"
"99216",2,50,"3 mi NW from Brook Park(NA) Pine County   (Bandit ID: TPE20-5)","3","5/27/2020",27,5,2020,3,2,45.96417,-93.13611,"F",27,"MN"
"99217",4,50,"3 mi NW from Orrock(NA) Sherburne County   (Bandit ID: TPE20-6)","3","5/29/2020",29,5,2020,3,2,45.48444,-93.76306,"U",27,"MN"
"99218",4,50,"3 mi NW from Orrock(NA) Sherburne County   (Bandit ID: TPE20-6)","3","5/29/2020",29,5,2020,3,2,45.48444,-93.76306,"U",27,"MN"
"99219",4,50,"3 mi NW from Orrock(NA) Sherburne County   (Bandit ID: TPE20-6)","3","5/29/2020",29,5,2020,3,2,45.48444,-93.76306,"U",27,"MN"
"99220",4,50,"3 mi NW from Orrock(NA) Sherburne County   (Bandit ID: TPE20-6)","3","5/29/2020",29,5,2020,3,2,45.48444,-93.76306,"U",27,"MN"
"99221",4,50,"3 mi N from Orrock(NA) Sherburne County   (Bandit ID: CPE20-1)","3","5/10/2020",10,5,2020,3,2,45.47139,-93.74333,"U",27,"MN"
"99222",4,50,"3 mi N from Orrock(NA) Sherburne County   (Bandit ID: CPE20-1)","3","5/10/2020",10,5,2020,3,2,45.47139,-93.74333,"U",27,"MN"
"99223",4,50,"3 mi N from Orrock(NA) Sherburne County   (Bandit ID: CPE20-1)","3","5/10/2020",10,5,2020,3,2,45.47139,-93.74333,"U",27,"MN"
"99224",4,50,"5 mi W from Princeton(NA) Mille Lacs County   (Bandit ID: CPE20-2)","3","5/12/2020",12,5,2020,3,2,45.57167,-93.66167,"U",27,"MN"
"99225",4,50,"5 mi W from Princeton(NA) Mille Lacs County   (Bandit ID: CPE20-2)","3","5/12/2020",12,5,2020,3,2,45.57167,-93.66167,"U",27,"MN"
"99226",4,50,"2 mi N from Orrock(NA) Sherburne County   (Bandit ID: CPE20-3)","3","5/31/2020",31,5,2020,3,2,45.46972,-93.74639,"U",27,"MN"
"99227",4,50,"2 mi N from Orrock(NA) Sherburne County   (Bandit ID: CPE20-3)","3","5/31/2020",31,5,2020,3,2,45.46972,-93.74639,"U",27,"MN"
"99228",4,50,"2 mi N from Orrock(NA) Sherburne County   (Bandit ID: CPE20-4)","3","6/22/2020",22,6,2020,3,2,45.47028,-93.74528,"U",27,"MN"
"99229",4,50,"2 mi N from Orrock(NA) Sherburne County   (Bandit ID: CPE20-4)","3","6/22/2020",22,6,2020,3,2,45.47028,-93.74528,"U",27,"MN"
"99230",4,50,"3 mi N from Orrock(NA) Sherburne County   (Bandit ID: CPE20-7)","3","6/22/2020",22,6,2020,3,2,45.47194,-93.76556,"U",27,"MN"
"99231",4,50,"3 mi N from Orrock(NA) Sherburne County   (Bandit ID: CPE20-7)","3","6/22/2020",22,6,2020,3,2,45.47194,-93.76556,"U",27,"MN"
"99232",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: DDU20-1)","3","5/23/2020",23,5,2020,3,2,47.01417,-95.58667,"U",27,"MN"
"99233",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: DDU20-1)","3","5/23/2020",23,5,2020,3,2,47.01417,-95.58667,"U",27,"MN"
"99234",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: DDU20-2)","3","5/23/2020",23,5,2020,3,2,47.00722,-95.58667,"U",27,"MN"
"99235",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: DDU20-2)","3","5/23/2020",23,5,2020,3,2,47.00722,-95.58667,"U",27,"MN"
"99236",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: DDU20-2)","3","5/23/2020",23,5,2020,3,2,47.00722,-95.58667,"U",27,"MN"
"99237",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: DDU20-2)","3","5/23/2020",23,5,2020,3,2,47.00722,-95.58667,"U",27,"MN"
"99238",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: DDU20-3)","3","5/23/2020",23,5,2020,3,2,47.00667,-95.58583,"U",27,"MN"
"99239",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: DDU20-4)","3","6/6/2020",6,6,2020,3,2,46.91639,-95.5825,"U",27,"MN"
"99240",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: DDU20-5)","3","6/6/2020",6,6,2020,3,2,46.90528,-95.65667,"U",27,"MN"
"99241",4,50,"10 mi NE from Rochert(NA) Becker County   (Bandit ID: DDU20-5)","3","6/6/2020",6,6,2020,3,2,46.90528,-95.65667,"U",27,"MN"
"99242",4,50,"8 mi S from Longville(NA) Cass County   (Bandit ID: KDA20-1)","3","5/27/2020",27,5,2020,3,2,46.83583,-94.18611,"U",27,"MN"
"99243",4,50,"8 mi S from Longville(NA) Cass County   (Bandit ID: KDA20-1)","3","5/27/2020",27,5,2020,3,2,46.83583,-94.18611,"U",27,"MN"
"99244",4,50,"8 mi S from Longville(NA) Cass County   (Bandit ID: KDA20-1)","3","5/27/2020",27,5,2020,3,2,46.83583,-94.18611,"U",27,"MN"
"99245",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/8/2020",8,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99246",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/8/2020",8,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99247",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/8/2020",8,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99248",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/8/2020",8,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99249",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/8/2020",8,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99250",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/8/2020",8,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99251",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/9/2020",9,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99252",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/9/2020",9,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99253",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/9/2020",9,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99254",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/17/2020",17,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99255",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/17/2020",17,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99256",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/17/2020",17,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99257",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/17/2020",17,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99258",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","5/23/2020",23,5,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99259",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","6/6/2020",6,6,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99260",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","6/11/2020",11,6,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99261",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","6/11/2020",11,6,2020,3,2,47.19167,-93.225,"U",27,"MN"
"99262",4,50,"4 mi NE from Warba(In forest) Itasca County   (Bandit ID: 3)","3","6/11/2020",11,6,2020,3,2,47.19167,-93.225,"U",27,"MN"
"101382",6,63,"2 mi ENE from Marble(Welch Farm) Cherokee County   (Bandit ID: 289051)","3","5/25/2016",25,5,2016,3,1,35.18306,-83.89139,"F",37,"NC"
"101383",5,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/18/2019",18,2,2019,3,1,36.11972,-78.80889,"M",37,"NC"
"101384",5,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/18/2019",18,2,2019,3,1,36.11972,-78.80889,"M",37,"NC"
"101385",6,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/19/2019",19,2,2019,3,1,36.11972,-78.80889,"M",37,"NC"
"101386",6,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/19/2019",19,2,2019,3,1,36.11972,-78.80889,"F",37,"NC"
"101387",6,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/19/2019",19,2,2019,3,1,36.11972,-78.80889,"M",37,"NC"
"101388",5,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/19/2019",19,2,2019,3,1,36.11972,-78.80889,"M",37,"NC"
"101389",5,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/19/2019",19,2,2019,3,1,36.11972,-78.80889,"M",37,"NC"
"101390",5,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/19/2019",19,2,2019,3,1,36.11972,-78.80889,"M",37,"NC"
"101391",5,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/19/2019",19,2,2019,3,1,36.11972,-78.80889,"M",37,"NC"
"101392",5,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/19/2019",19,2,2019,3,1,36.11972,-78.80889,"M",37,"NC"
"101393",5,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/20/2019",20,2,2019,3,1,36.11972,-78.80889,"M",37,"NC"
"101394",6,63,"Durham(Nutner-fall of Neuse Flat River unit) Durham County   (Bandit ID: FLATRI)","3","2/20/2019",20,2,2019,3,1,36.11972,-78.80889,"F",37,"NC"
"101395",5,63,"2 mi S from Lake Landing(2 miles S of Lake Landing Hyde County NC) Hyde County   (Bandit ID: HYDE01)","3","2/18/2020",18,2,2020,3,1,35.41667,-76.08333,"M",37,"NC"
"101396",5,63,"2 mi S from Lake Landing(2 miles S of Lake Landing Hyde County NC) Hyde County   (Bandit ID: HYDE01)","3","2/18/2020",18,2,2020,3,1,35.41667,-76.08333,"M",37,"NC"
"101397",6,63,"2 mi S from Lake Landing(2 miles S of Lake Landing Hyde County NC) Hyde County   (Bandit ID: HYDE01)","3","2/18/2020",18,2,2020,3,1,35.41667,-76.08333,"F",37,"NC"
"101398",5,63,"2 mi S from Lake Landing(2 miles S of Lake Landing Hyde County NC) Hyde County   (Bandit ID: HYDE01)","3","2/18/2020",18,2,2020,3,1,35.41667,-76.08333,"F",37,"NC"
"101399",5,63,"2 mi S from Lake Landing(2 miles S of Lake Landing Hyde County NC) Hyde County   (Bandit ID: HYDE01)","3","2/18/2020",18,2,2020,3,1,35.41667,-76.08333,"M",37,"NC"
"101400",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"M",37,"NC"
"101401",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"M",37,"NC"
"101402",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"M",37,"NC"
"101403",6,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"M",37,"NC"
"101404",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"M",37,"NC"
"101405",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"F",37,"NC"
"101406",6,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"M",37,"NC"
"101407",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"M",37,"NC"
"101408",6,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"F",37,"NC"
"101409",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"M",37,"NC"
"101410",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"F",37,"NC"
"101411",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"M",37,"NC"
"101412",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"M",37,"NC"
"101413",6,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"F",37,"NC"
"101414",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"F",37,"NC"
"101415",5,63,"3 mi SW from Butner(3 miles SW of Butner Durham County NC) Durham County   (Bandit ID: DURHAM01)","3","2/19/2020",19,2,2020,3,1,36.08333,-78.75,"M",37,"NC"
"101421",5,54,"5 mi WNW from Raymond(Branched Oak SRA/WMA) Lancaster County Nebraska  (Bandit ID: BROK)","3","3/24/2020",24,3,2020,3,3,40.975,-96.875,"M",31,"NE"
"101422",6,54,"4 mi WSW from Lincoln(Yankee Hill WMA) Lancaster County Nebraska  (Bandit ID: YHILL)","3","3/24/2021",24,3,2021,3,3,40.725,-96.79167,"M",31,"NE"
"101423",6,54,"3 mi WSW from Stanton(Wood Duck WMA) Stanton County Nebraska  (Bandit ID: WOODD)","3","4/14/2021",14,4,2021,3,3,41.925,-97.275,"M",31,"NE"
"101424",5,54,"3 mi WSW from Stanton(Wood Duck WMA) Stanton County Nebraska  (Bandit ID: WOODD)","3","4/15/2021",15,4,2021,3,3,41.925,-97.275,"M",31,"NE"
"101425",6,54,"3 mi WSW from Stanton(Wood Duck WMA) Stanton County Nebraska  (Bandit ID: WOODD)","3","4/15/2021",15,4,2021,3,3,41.925,-97.275,"M",31,"NE"
"101426",5,54,"5 mi WNW from Raymond(Branched Oak SRA/WMA) Lancaster County Nebraska  (Bandit ID: BROK)","3","3/8/2021",8,3,2021,3,3,40.975,-96.875,"M",31,"NE"
"101427",5,54,"Denton(Conestoga WMA) Lancaster County Nebraska  (Bandit ID: CONS)","3","3/16/2021",16,3,2021,3,3,40.75833,-96.85833,"M",31,"NE"
