"","X","�..GLOBAL.UNIQUE.IDENTIFIER","LAST.EDITED.DATE","TAXONOMIC.ORDER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","SUBSPECIES.COMMON.NAME","SUBSPECIES.SCIENTIFIC.NAME","OBSERVATION.COUNT","BREEDING.BIRD.ATLAS.CODE","BREEDING.BIRD.ATLAS.CATEGORY","AGE.SEX","COUNTRY","COUNTRY.CODE","STATE","STATE.CODE","COUNTY","COUNTY.CODE","IBA.CODE","BCR.CODE","USFWS.CODE","ATLAS.BLOCK","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","MONTH","DAY","YEAR","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","PROTOCOL.CODE","PROJECT.CODE","DURATION.MINUTES","EFFORT.DISTANCE.KM","EFFORT.AREA.HA","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","REASON","TRIP.COMMENTS","SPECIES.COMMENTS"
"2018",231637,"URN:CornellLabOfOrnithology:EBIRD:OBS893733668","4/12/2020 13:25",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Wisconsin","US-WI","Burnett","US-WI-013","",23,"","","Amsterdam Sloughs","L2842323","P",45.8106149,-92.4726105,4,12,2020,"12:24:00","obsr514648","S67088791","Stationary","P21","EBIRD",15,NA,NA,1,1,"",0,1,0,NA,"",""
"2019",114437,"URN:CornellLabOfOrnithology:EBIRD:OBS894027252","4/12/2020 20:15",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","C ","C3","","United States","US","New York","US-NY","Tompkins","US-NY-109","",28,"","42076D3SW","97 Creamery Road, Brooktondale, New York, US (42.386, -76.35)","L11141630","P",42.3864032,-76.3502051,4,12,2020,"20:12:00","obsr19006","S67111112","Stationary","P21","EBIRD_ATL_NY",3,NA,NA,1,1,"",0,1,0,NA,"",""
"2020",140256,"URN:CornellLabOfOrnithology:EBIRD:OBS891428520","4/8/2020 20:43",5920,"species","American Woodcock","Scolopax minor",NA,NA,"10","","","","United States","US","Ohio","US-OH","Geauga","US-OH-055","",13,"","","Frohring Meadows","L737447","H",41.413987,-81.359609,4,8,2020,"18:10:00","obsr1160556","S66843954","Traveling","P22","EBIRD",147,4.941,NA,1,1,"",0,1,0,NA,"","peent"
"2021",66960,"URN:CornellLabOfOrnithology:EBIRD:OBS477275326","3/21/2017 7:26",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Leelanau","US-MI-089","",12,"","","*Birdwood (private)","L1861749","P",44.8823036,-85.8064338,3,21,2017,"7:13:00","obsr350470","S35324739","Stationary","P21","EBIRD",12,NA,NA,1,1,"",0,1,0,NA,"",""
"2022",110353,"URN:CornellLabOfOrnithology:EBIRD:OBS625556976","5/30/2018 6:53",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Ontario","US-NY-069","",13,"","","Honeoye, New York, US (42.742, -77.484)","L7491491","P",42.7419238,-77.484271,5,30,2018,"4:43:00","obsr619043","S46151663","Traveling","P22","EBIRD",129,4.554,NA,1,1,"",0,1,0,NA,"",""
"2023",910,"URN:CornellLabOfOrnithology:EBIRD:OBS684710218","1/7/2020 10:58",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","S ","C2","Male, Adult (1)","United States","US","Wisconsin","US-WI","Buffalo","US-WI-011","",23,"","4409148SE","Buffalo County Owl/Nightjar Route 32 Cochrane Site 5","L8238888","P",44.4140307,-91.9132626,4,24,2018,"0:58:00","obsr1201859","S50579279","Stationary","P21","EBIRD_ATL_WI",5,NA,NA,1,1,"",0,1,0,NA,"","heard woodcock calling"
"2024",102708,"URN:CornellLabOfOrnithology:EBIRD:OBS240035175","11/28/2015 19:02",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","New York","US-NY","Kings","US-NY-047","",30,"","","Green-Wood Cemetery, Brooklyn","L285884","H",40.6523083,-73.9904281,3,16,2014,"12:00:00","obsr240110","S17463799","Traveling","P22","EBIRD",180,3.219,NA,2,1,"G829701",0,1,0,NA,"",""
"2025",102988,"URN:CornellLabOfOrnithology:EBIRD:OBS243578094","4/4/2014 20:18",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","New York","US-NY","Tompkins","US-NY-109","",13,"","","Neimi Rd., Dryden","L99700","H",42.5013152,-76.4457679,4,1,2014,"20:17:00","obsr281712","S17744034","Traveling","P22","EBIRD",4,0.644,NA,2,1,"G848992",0,1,0,NA,"Submitted from  BirdLog NA for Android v1.9.3","All audible from the same spot, first clearing west of ponds. Different from many birds audible farther east from the ponds."
"2026",138558,"URN:CornellLabOfOrnithology:EBIRD:OBS748115886","5/1/2019 6:51",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Ohio","US-OH","Montgomery","US-OH-113","",22,"","","Sycamore SP","L1918409","H",39.8133491,-84.3703651,4,30,2019,"20:00:00","obsr291343","S55617988","Stationary","P21","EBIRD",90,NA,NA,2,1,"G4106588",0,1,0,NA,"",""
"2027",228422,"URN:CornellLabOfOrnithology:EBIRD:OBS617325074","5/13/2018 19:40",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","C ","C3","","United States","US","Wisconsin","US-WI","Jefferson","US-WI-055","",23,"","4308818CE","Sandhill Station State Campground","L312354","H",43.0472378,-88.9140594,5,7,2018,"20:02:00","obsr312801","S45644458","Traveling - Property Specific","P64","EBIRD_ATL_WI",20,0.805,NA,4,1,"G3194303",0,1,0,NA,"70; clear; calm. Finch Gang Birdathon (Brad Webb, Jeanne Scherer, Charley Roberts). Sunset. Walk out on boardwalk, drive road (1.0 mile total).","At least three heard peenting and sky-dancing."
"2028",103861,"URN:CornellLabOfOrnithology:EBIRD:OBS278976471","8/4/2018 16:43",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","New York","US-NY-061","US-NY_2793",30,"","","Central Park","L191106","H",40.7715482,-73.9724819,11,2,2014,"7:00:00","obsr352849","S20413942","Traveling","P22","EBIRD",215,2.414,NA,1,1,"",0,1,0,NA,"","Strawberry fields"
"2029",129814,"URN:CornellLabOfOrnithology:EBIRD:OBS379583996","8/5/2018 12:50",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Greene","US-OH-057","",22,"","","Fairborn Marsh","L1875248","H",39.7737063,-84.0042564,3,7,2016,"8:59:00","obsr347557","S28023111","Traveling","P22","EBIRD",49,1.062,NA,1,1,"",0,1,0,NA,"<br />Submitted from eBird Android 1.0.2",""
"2030",128376,"URN:CornellLabOfOrnithology:EBIRD:OBS308200019","4/7/2015 7:55",5920,"species","American Woodcock","Scolopax minor",NA,NA,"X","","","","United States","US","Ohio","US-OH","Cuyahoga","US-OH-035","US-OH_2036",NA,"","","Cleveland Lakefront Nature Preserve","L618902","H",41.5445933,-81.6327095,3,16,2015,"7:37:00","obsr52476","S22734367","Area","P23","EBIRD",203,NA,32.3749,1,1,"G1209478",0,1,0,NA,"Point Counts at CLNP. Observers Laura Gooch.Total survey interval 07:37-11:00. Start weather: Wind SW at 8-12 mph, temp 51 F, cloud cover 10%, precipitation none. End weather: Wind SW at 8-12 mph, temp 49 F, cloud cover 0%, precipitation none. Notes: Lake and marina 100% frozen, trails 90% clear of snow. Sky was mostly clear at the beginning of the survey, clouded over to a high, thin overcast between points 3 and 7, and then largely cleared again.. Species observed during any point count are indicated here by an x, and the actual counts are included with the separately submitted point count data. Counts in this checklist are included only for species that were not seen during any point count.",""
"2031",137476,"URN:CornellLabOfOrnithology:EBIRD:OBS619465931","5/17/2018 13:48",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Ottawa","US-OH-123","US-OH_2044",22,"USFWS_147","","Black Swamp Bird Observatory and Trails","L740302","H",41.6051585,-83.1933045,5,17,2018,"10:45:00","obsr1064398","S45769066","Traveling","P22","EBIRD",35,0.966,NA,2,1,"G3206691",0,1,0,NA,"",""
"2032",130285,"URN:CornellLabOfOrnithology:EBIRD:OBS396109774","8/5/2018 12:55",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lorain","US-OH-093","US-OH_2024",13,"","","Sandy Ridge Reservation","L213276","H",41.3944763,-82.0488911,4,28,2016,"18:15:00","obsr53146","S29269880","Traveling","P22","EBIRD",126,3.219,NA,1,1,"",0,1,0,NA,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",""
"2033",128760,"URN:CornellLabOfOrnithology:EBIRD:OBS314927382","8/5/2018 12:32",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Cuyahoga","US-OH-035","US-OH_2031",NA,"","","Wendy Park, Whiskey Island","L284586","H",41.4991725,-81.7146913,5,2,2015,"8:30:00","obsr234390","S23178568","Traveling","P22","EBIRD",75,0.805,NA,4,1,"",0,1,0,NA,"",""
"2034",128780,"URN:CornellLabOfOrnithology:EBIRD:OBS315481607","5/3/2015 20:49",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Sandusky","US-OH-143","US-OH_2044",NA,"","","Pickerel Creek Wildlife Area--Brugger Rd.","L957836","H",41.4289561,-82.9708958,5,3,2015,"5:55:00","obsr45447","S23208596","Traveling","P22","EBIRD",20,3,NA,1,1,"",0,1,0,NA,"calm; 0/10; 52F","displaying"
"2035",111784,"URN:CornellLabOfOrnithology:EBIRD:OBS746260983","4/27/2019 23:50",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","New York","US-NY","Essex","US-NY-031","",14,"","","Bull Rock Rd","L9078786","P",43.818195,-73.496303,4,19,2019,"20:04:00","obsr50351","S55494156","Traveling","P22","EBIRD",31,1.361,NA,7,1,"G4062277",0,1,0,NA,"",""
"2036",67753,"URN:CornellLabOfOrnithology:EBIRD:OBS504948242","8/5/2018 15:38",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","Michigan","US-MI","Emmet","US-MI-047","",12,"","","Wilderness SP--Waugoshance Point","L935317","H",45.7572089,-84.9713945,5,26,2017,"18:34:00","obsr516240","S37168808","Traveling","P22","EBIRD",230,4.345,NA,2,1,"G2448815",0,1,0,NA,"",""
"2037",139968,"URN:CornellLabOfOrnithology:EBIRD:OBS880034306","3/17/2020 20:53",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Ohio","US-OH","Summit","US-OH-153","US-OH_2034",13,"","","Former Jones Horse Barn area--CVNP","L4210418","P",41.2151323,-81.5067608,3,17,2020,"19:45:00","obsr56091","S65919633","Traveling","P22","EBIRD",20,0.402,NA,1,1,"",0,1,0,NA,"","FOY here"
"2038",229471,"URN:CornellLabOfOrnithology:EBIRD:OBS734847013","4/7/2019 13:44",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","C ","C3","","United States","US","Wisconsin","US-WI","Racine","US-WI-101","",22,"","4208861CE","Union Grove CE: 69th Drive (Old Field between 11 & KR)","L8993442","P",42.676485,-88.036943,4,7,2019,"5:29:00","obsr34202","S54657871","Stationary","P21","EBIRD_ATL_WI",12,NA,NA,1,1,"",0,1,0,NA,"","Heard display towards WNW and one call from east "
"2039",102824,"URN:CornellLabOfOrnithology:EBIRD:OBS262746654","8/4/2018 15:55",5920,"species","American Woodcock","Scolopax minor",NA,NA,"X","","","","United States","US","New York","US-NY","New York","US-NY-061","US-NY_2793",30,"","","Central Park--Reservoir","L191107","H",40.786003,-73.96196,3,23,2014,"","obsr451771","S19021179","Incidental","P20","EBIRD",NA,NA,NA,1,1,"",0,1,0,NA,"",""
"2040",112318,"URN:CornellLabOfOrnithology:EBIRD:OBS767718316","5/28/2019 14:16",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Chautauqua","US-NY-013","",13,"","","Hardenburg Farms south","L5841647","P",42.3612026,-79.4875485,5,25,2019,"20:30:00","obsr32636","S56841697","Traveling","P22","EBIRD",45,0.805,NA,1,1,"",0,1,0,NA,"Walking on farm after rain shower/rainbow. May have heard Eastern Kingbird/no confirmation sighting.",""
"2041",113553,"URN:CornellLabOfOrnithology:EBIRD:OBS880897447","3/19/2020 19:50",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","New York","US-NY","Suffolk","US-NY-103","",30,"","","4739â€“5899 Bergen Ave, Mattituck US-NY (40.9961,-72.5626)","L10992363","P",40.99606,-72.562636,3,19,2020,"18:52:00","obsr674693","S65990238","Traveling","P22","EBIRD",39,0.399,NA,1,1,"",0,1,0,NA,"","Heard the Peents and the twittering courtship flight.  Unfortunately the started at about 7:20 so I couldnâ€™t really see them."
"2042",114211,"URN:CornellLabOfOrnithology:EBIRD:OBS888906944","4/4/2020 19:57",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","St. Lawrence","US-NY-089","",13,"","","Home","L4145084","P",44.5398959,-75.1126242,4,4,2020,"18:53:00","obsr674069","S66647843","Traveling","P22","EBIRD",63,1.271,NA,2,1,"",0,1,0,NA,"",""
"2043",114986,"URN:CornellLabOfOrnithology:EBIRD:OBS915751817","5/9/2020 14:37",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","C ","C3","","United States","US","New York","US-NY","Schuyler","US-NY-097","",13,"","42076D7NE","4745â€“4809 Stage Rd, Burdett US-NY 42.46467, -76.76820","L11370996","P",42.464671,-76.7682,5,9,2020,"4:58:00","obsr375780","S68646610","Stationary","P21","EBIRD_ATL_NY",3,NA,NA,1,1,"G5297921",0,1,0,NA,"",""
"2044",227642,"URN:CornellLabOfOrnithology:EBIRD:OBS628348353","6/6/2018 12:49",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","C ","C3","","United States","US","Wisconsin","US-WI","St. Croix","US-WI-109","",22,"","4409285CE","WBBA II - Roberts CE - Coulee Trail","L7528225","P",44.9238015,-92.5598055,3,29,2018,"23:00:00","obsr110931","S46349535","Traveling","P22","EBIRD_ATL_WI",60,9,NA,1,1,"",0,1,0,NA,"Driving entire block stopping at 8 different points of suitable Owl habitat.","American Woodcock male ""peenting"" on ground and musical twittering flight sounds."
"2045",133235,"URN:CornellLabOfOrnithology:EBIRD:OBS497038924","8/6/2018 23:33",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,9,2017,"7:00:00","obsr298485","S36705405","Traveling","P22","EBIRD",165,2.253,NA,2,1,"G2401413",0,1,0,NA,"",""
"2046",67267,"URN:CornellLabOfOrnithology:EBIRD:OBS484665427","4/11/2017 22:57",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Chippewa","US-MI-033","US-MI_1653",NA,"USFWS_225","","Whitefish Point","L140452","H",46.769001,-84.9530029,4,11,2017,"12:00:00","obsr209179","S35889422","Stationary","P21","EBIRD",200,NA,NA,1,1,"G2330543",0,1,0,NA,"",""
"2047",133417,"URN:CornellLabOfOrnithology:EBIRD:OBS497256028","8/6/2018 23:33",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Causeway Marshes (Lucas Co.)","L756394","H",41.6252594,-83.1825757,5,10,2017,"7:00:00","obsr139803","S36717080","Traveling","P22","EBIRD",270,3.219,NA,3,1,"",0,1,0,NA,"",""
"2048",67297,"URN:CornellLabOfOrnithology:EBIRD:OBS485700377","8/5/2018 15:30",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","Michigan","US-MI","Chippewa","US-MI-033","",12,"","","Munuscong WMA--Munuscong River mouth","L1542347","H",46.2115331,-84.2635304,4,14,2017,"19:35:00","obsr327931","S35962464","Traveling","P22","EBIRD",90,3.219,NA,1,1,"",0,1,0,NA,"",""
"2049",130096,"URN:CornellLabOfOrnithology:EBIRD:OBS389175961","4/7/2016 14:26",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Ohio","US-OH","Cuyahoga","US-OH-035","",13,"","","Erie Street Cemetery","L717897","H",41.4974729,-81.6828239,4,7,2016,"13:23:00","obsr162381","S28796906","Traveling","P22","EBIRD",24,0.644,NA,1,1,"",0,1,0,NA,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",""
"2050",224493,"URN:CornellLabOfOrnithology:EBIRD:OBS386758288","3/29/2016 14:12",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","Wisconsin","US-WI","Ozaukee","US-WI-089","US-WI_3658",23,"","","Blue Goose Rd. -- Field Sta. area","L3464140","P",43.3910431,-88.021785,3,28,2016,"13:00:00","obsr291596","S28621493","Traveling","P22","EBIRD",60,3.219,NA,1,1,"",0,1,0,NA,"",""
"2051",129610,"URN:CornellLabOfOrnithology:EBIRD:OBS347373484","10/11/2015 19:50",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Hancock","US-OH-063","",22,"","","South Findlay","L1526738","P",41.0048236,-83.6460418,10,11,2015,"11:00:00","obsr317235","S25382612","Stationary","P21","EBIRD",420,NA,NA,1,1,"",0,1,0,NA,"",""
"2052",105832,"URN:CornellLabOfOrnithology:EBIRD:OBS384628779","3/21/2016 10:58",5920,"species","American Woodcock","Scolopax minor",NA,NA,"8","","","","United States","US","New York","US-NY","Ulster","US-NY-111","US-NY_807",28,"USFWS_760","","Shawangunk Grasslands NWR","L2233674","P",41.63417,-74.20833,3,20,2016,"18:00:00","obsr295181","S28461873","Traveling","P22","EBIRD",120,0.805,NA,14,1,"G1656193",0,1,0,NA,"",""
"2053",113606,"URN:CornellLabOfOrnithology:EBIRD:OBS881303740","5/16/2020 18:16",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Otsego","US-NY-077","",28,"","","Mill Rd Wetland","L6172401","P",42.794625,-74.861075,3,20,2020,"19:35:00","obsr53964","S66022362","Traveling","P22","EBIRD",20,1.114,NA,2,1,"G5103612",0,1,0,NA,"",""
"2054",106425,"URN:CornellLabOfOrnithology:EBIRD:OBS402943283","5/14/2016 23:12",5920,"species","American Woodcock","Scolopax minor",NA,NA,"5","","","","United States","US","New York","US-NY","Richmond","US-NY-085","",30,"","","Great Kills Park","L296377","H",40.5502895,-74.1269288,5,14,2016,"4:49:00","obsr201666","S29662656","Stationary","P21","EBIRD",4,NA,NA,2,1,"G1755886",0,1,0,NA,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62",""
"2055",442,"URN:CornellLabOfOrnithology:EBIRD:OBS596381049","4/6/2018 18:39",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","Male, Adult (1)","United States","US","New York","US-NY","Livingston","US-NY-051","",13,"","","Nunda Dalton Road","L5375980","P",42.5691023,-77.9460094,3,24,2017,"19:40:00","obsr1001876","S44308275","Traveling","P22","EBIRD",40,0.805,NA,3,1,"G3069807",0,1,0,NA,"","Seen at dusk flying near a pond.  It continued to call for females."
"2056",66356,"URN:CornellLabOfOrnithology:EBIRD:OBS404837231","5/19/2016 6:44",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Berrien","US-MI-021","",23,"","","Boyle Lake WA","L1551168","H",41.8775519,-86.4520826,5,18,2016,"5:25:00","obsr32399","S29769825","Stationary","P21","EBIRD",10,NA,NA,2,1,"",0,1,0,NA,"","hear the pent call several times"
"2057",66765,"URN:CornellLabOfOrnithology:EBIRD:OBS468641205","2/21/2017 20:55",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Washtenaw","US-MI-161","",23,"","","Washtenaw - Prairie Oaks Ecological Station (private)","L1495223","P",42.2514963,-83.8662332,2,21,2017,"18:46:00","obsr32200","S34629749","Stationary","P21","EBIRD",7,NA,NA,1,1,"",0,1,1,NA,"","Flight display "
"2058",114900,"URN:CornellLabOfOrnithology:EBIRD:OBS913917471","5/7/2020 12:35",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","New York","US-NY","Saratoga","US-NY-091","",13,"","","Luther Forest Blvd","L11352254","P",42.9565277,-73.7593855,5,6,2020,"19:30:00","obsr1212618","S68525828","Traveling","P22","EBIRD",90,1.609,NA,3,1,"G5284317",0,1,0,NA,"",""
"2059",110150,"URN:CornellLabOfOrnithology:EBIRD:OBS621071956","5/20/2018 14:28",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Tompkins","US-NY-109","",28,"","","Durfee Hill Rd.","L4836284","H",42.3624444,-76.4523017,5,15,2018,"21:23:00","obsr433477","S45863629","Stationary","P21","EBIRD",3,NA,NA,2,1,"G3215917",0,1,0,NA,"",""
"2060",130183,"URN:CornellLabOfOrnithology:EBIRD:OBS392385887","8/5/2018 12:53",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,4,16,2016,"13:20:00","obsr42886","S29021521","Traveling","P22","EBIRD",120,3,NA,14,1,"",0,1,0,NA,"",""
"2061",131146,"URN:CornellLabOfOrnithology:EBIRD:OBS404526402","5/11/2018 13:09",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,11,2016,"6:45:00","obsr539072","S29752354","Traveling","P22","EBIRD",295,2.414,NA,3,1,"G1752753",0,1,0,NA,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62",""
"2062",109326,"URN:CornellLabOfOrnithology:EBIRD:OBS592086195","3/26/2018 14:23",5920,"species","American Woodcock","Scolopax minor",NA,NA,"5","","","","United States","US","New York","US-NY","Westchester","US-NY-119","US-NY_2790",30,"","","Croton Point Park","L509108","H",41.1820152,-73.8933495,3,25,2018,"18:40:00","obsr757030","S43980041","Traveling","P22","EBIRD",80,0.644,NA,25,1,"G3040333",0,1,0,NA,"Saw Mill River Audubon field trip led by Charlie Roberto.  Schedule online here: www.sawmillriveraudubon.org","first peent heard around 7:30pm.  Dusk display flights heard and glimpsed."
"2063",133786,"URN:CornellLabOfOrnithology:EBIRD:OBS627673105","6/4/2018 13:50",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,12,2017,"8:00:00","obsr521128","S46299782","Historical","P62","EBIRD",NA,NA,NA,NA,1,"",0,1,0,NA,"",""
"2064",1981,"URN:CornellLabOfOrnithology:EBIRD:OBS246237148","8/5/2018 13:07",5920,"species","American Woodcock","Scolopax minor",NA,NA,"6","","","Male, Adult (6)","United States","US","Wisconsin","US-WI","Racine","US-WI-101","",22,"","","Mount Pleasant--Pike River Pathway (between Spring St & Hwy 20)","L1788653","H",42.7283166,-87.8691556,4,16,2014,"17:30:00","obsr160024","S17935365","Traveling","P22","EBIRD",163,2.575,NA,4,1,"G863299",0,1,0,NA,"Hoy Audubon Society field trip.   <br />Submitted from BirdLog NA for iOS, version 1.7.1",""
"2065",72311,"URN:CornellLabOfOrnithology:EBIRD:OBS939019061","6/7/2020 9:11",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Crawford","US-MI-039","",12,"","","49738, Grayling US-MI 44.63097, -84.63438","L11640879","P",44.630971,-84.634384,6,6,2020,"22:14:00","obsr127404","S70154711","Stationary","P21","EBIRD",8,NA,NA,1,1,"",0,1,0,NA,"",""
"2066",134515,"URN:CornellLabOfOrnithology:EBIRD:OBS505388852","8/6/2018 23:35",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,27,2017,"16:10:00","obsr22614","S37198195","Traveling","P22","EBIRD",120,2.414,NA,1,1,"",1,1,0,NA,"","Two found by others along the boardwalk, near the east end.  Crazy birds."
"2067",115776,"URN:CornellLabOfOrnithology:EBIRD:OBS963471550","8/4/2020 11:22",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Erie","US-NY-029","US-NY_755",13,"","","Tifft Nature Preserve","L207765","H",42.8462509,-78.8594553,8,2,2020,"13:45:00","obsr1728863","S72050747","Traveling","P22","EBIRD",105,3.219,NA,2,1,"",0,1,0,NA,"",""
"2068",134779,"URN:CornellLabOfOrnithology:EBIRD:OBS582942690","2/27/2018 19:40",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lorain","US-OH-093","US-OH_2059",22,"","","15374 Baird Rd, Oberlin US-OH (41.2597,-82.3179)","L6997461","P",41.259726,-82.317878,2,27,2018,"18:40:00","obsr425549","S43248675","Stationary","P21","EBIRD",2,NA,NA,1,1,"",0,1,0,NA,"",""
"2069",102970,"URN:CornellLabOfOrnithology:EBIRD:OBS243027013","4/1/2014 20:22",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Tompkins","US-NY-109","",13,"","","Andrew Farm East","L251936","P",42.5147872,-76.6706121,4,1,2014,"20:20:00","obsr14721","S17701350","Incidental","P20","EBIRD",NA,NA,NA,1,1,"",0,1,0,NA,"In south field.  <br />Submitted from BirdLog NA for iOS, version 1.7.1","Peenting and dancing"
"2070",115902,"URN:CornellLabOfOrnithology:EBIRD:OBS981678139","9/15/2020 14:33",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Erie","US-NY-029","",13,"","","Sielaff House","L11622583","P",42.658405,-78.512688,9,15,2020,"13:56:00","obsr1728154","S73635603","Traveling","P22","EBIRD",37,1.043,NA,1,1,"",0,1,0,NA,"",""
"2071",223380,"URN:CornellLabOfOrnithology:EBIRD:OBS316096794","8/5/2018 13:45",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Wisconsin","US-WI","Columbia","US-WI-021","",23,"","","Lake Wisconsin--Causeway","L387601","H",43.3965663,-89.5214081,4,18,2015,"6:07:00","obsr621053","S23243073","Stationary","P21","EBIRD",90,NA,NA,1,1,"",0,1,0,NA,"Always a busy birding observation location year-round",""
"2072",68813,"URN:CornellLabOfOrnithology:EBIRD:OBS614293453","8/5/2018 16:04",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Michigan","US-MI","Iosco","US-MI-069","",12,"","","Tuttle Marsh Wildlife Area","L232598","H",44.36827,-83.4477604,5,8,2018,"20:30:00","obsr114260","S45472090","Traveling","P22","EBIRD",56,4.74,NA,1,1,"",0,1,0,NA,"Mostly clear skies, 60 F",""
"2073",131421,"URN:CornellLabOfOrnithology:EBIRD:OBS402293455","8/6/2018 23:28",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,13,2016,"10:30:00","obsr457605","S29628359","Traveling","P22","EBIRD",330,6.437,NA,1,1,"",0,1,0,NA,"",""
